SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
1,0.0,34,0,0.364189483,2300.0,7,0,0,0,0.0
1,0.055703245,68,0,0.081466204,10666.0,12,0,1,0,0.0
1,0.401117684,51,0,0.458446157,4800.0,14,0,2,0,2.0
1,0.10485168,51,0,0.071775072,10100.0,7,0,1,0,2.0
1,0.9999999,59,0,0.573895655,5500.0,10,0,2,0,1.0
1,0.15879481,60,0,0.349410841,6364.0,8,0,2,0,2.0
1,0.9999999,85,0,0.0240629339999999,2160.0,1,0,0,0,0.0
1,0.016526731,66,0,0.067897165,4550.0,7,0,0,0,0.0
1,0.100445414,52,0,0.183563287,5000.0,5,0,1,0,1.0
1,0.294844791,81,0,0.138885487,8164.0,8,0,1,0,0.0
1,0.0002229259999999,74,0,0.0,5395.0,5,0,0,0,0.0
1,0.13947331,46,0,0.140103242,12397.0,12,0,1,0,3.0
1,0.679754683,42,0,0.074792899,4224.0,4,0,0,0,1.0
1,0.146955043,68,0,0.507310345,7249.0,14,0,2,0,0.0
1,0.2092610989999999,54,0,0.368294021,9114.0,15,0,1,0,1.0
1,0.986027944,45,0,0.4746796829999999,4916.0,8,0,1,0,0.0
1,0.851092385,46,0,0.136916747,11422.0,5,0,0,0,3.0
1,0.725839927,59,0,0.487314086,8000.0,9,0,1,0,1.0
1,0.039022348,41,0,0.136158625,11750.0,6,0,2,0,2.0
1,0.030642133,43,0,0.38460002,10012.0,8,0,2,0,2.0
1,0.198526716,46,0,1.261477046,500.0,7,0,0,0,2.0
1,0.956452431,41,1,0.661167788,4606.0,9,0,2,0,2.0
1,0.020224494,35,0,0.009596162,2500.0,3,0,0,0,0.0
0,0.718917609,48,1,0.189358093,11200.0,12,0,1,0,1.0
1,0.585327505,45,0,0.46017498,8800.0,9,0,1,0,1.0
1,0.4869076020000001,66,0,0.440868081,4100.0,13,0,1,0,1.0
1,0.9999999,50,1,0.6364019089999999,7125.0,6,0,1,0,0.0
1,0.028955263,44,0,0.180963572,850.0,6,0,0,0,2.0
1,0.190333699,56,0,0.502496434,2803.0,6,0,1,0,0.0
1,0.039100799,48,0,0.266341707,8000.0,8,0,2,0,0.0
1,0.101422958,56,0,0.439550082,15913.0,17,0,1,0,3.0
1,0.0006349,44,0,0.764833732,4600.0,5,0,2,0,0.0
1,0.519937962,87,0,0.291096712,4166.0,7,0,1,0,1.0
1,0.005838245,48,0,0.00839904,5833.0,8,0,0,0,0.0
1,0.191958515,45,0,0.3188337639999999,8505.0,4,0,1,0,1.0
1,0.45859811,52,0,1.282126168,3423.0,9,0,2,0,0.0
1,0.066242194,38,0,0.821840826,6583.0,4,0,1,0,0.0
1,0.273004349,61,0,0.628997868,7972.0,14,0,2,0,0.0
1,0.787466057,28,0,0.180681028,5755.0,9,0,0,0,0.0
1,0.094930818,76,0,0.155781326,6200.0,10,0,2,0,0.0
1,0.1242369619999999,62,0,0.780882353,2719.0,13,0,1,0,0.0
1,0.5181246979999999,55,0,1.541009464,633.0,12,0,0,0,0.0
1,0.00728245,68,0,0.24375125,5000.0,4,0,1,0,0.0
1,0.009754533,39,0,0.093443375,10904.0,6,0,0,0,1.0
1,0.367511622,32,0,0.04419558,10000.0,4,0,0,0,0.0
1,0.285128027,76,0,0.363490149,4973.0,7,0,1,0,0.0
1,0.092860998,34,0,0.235697093,5400.0,8,0,0,0,1.0
1,0.0,29,0,8.03960396,100.0,2,0,0,0,0.0
1,0.028296696,50,0,0.404296652,8750.0,21,0,2,0,2.0
1,0.9999999,28,0,0.288688411,1440.0,1,0,0,0,0.0
1,0.123739688,71,0,0.226606238,3750.0,6,0,1,0,0.0
1,0.062236197,35,0,0.31821853,8666.0,6,0,1,0,3.0
1,0.0,21,0,0.0,1.0,1,0,0,0,1.0
1,0.2802694189999999,34,1,0.258123646,6000.0,6,0,1,0,2.0
0,0.957295982,31,0,0.954321393,3042.0,12,0,2,0,3.0
1,0.9999999,55,0,0.105057944,9232.0,5,0,0,0,0.0
1,0.389095835,62,0,0.3712393570000001,10569.0,12,0,3,0,0.0
1,0.292771763,60,0,0.481939634,8083.0,20,0,2,0,0.0
1,0.304745547,33,0,0.5502787929999999,5200.0,16,0,2,0,2.0
1,0.9999999,43,1,0.487539647,2206.0,2,0,0,0,1.0
1,0.000533262,74,0,0.1742639369999999,6690.0,7,0,1,1,0.0
1,0.9999999,22,0,0.0,0.0,1,0,0,0,0.0
1,0.049264177,55,0,0.417248367,4440.0,12,0,2,0,0.0
1,0.001675542,65,0,0.184845962,1200.0,14,0,0,0,1.0
1,0.01412011,55,0,0.3493844479999999,6416.0,15,0,3,0,1.0
1,0.857295907,26,0,0.8891916440000001,1100.0,8,0,0,0,0.0
1,0.08639977,40,0,0.0137410489999999,5166.0,2,0,0,0,0.0
1,0.0753197,67,0,0.0077805869999999,5140.0,7,0,0,0,0.0
1,0.8706910990000001,46,2,0.323564239,6755.0,11,0,1,0,3.0
1,0.6667316,49,0,0.780865172,3166.0,12,0,1,0,1.0
1,0.302433234,63,0,0.087981599,8694.0,7,0,2,0,0.0
1,0.0001530589999999,57,0,0.0370270999999999,7453.0,9,0,0,0,0.0
1,0.048073798,74,0,0.071315372,4416.0,2,0,0,0,0.0
1,0.0222865729999999,38,0,0.19423022,3500.0,14,0,0,0,0.0
1,0.173667303,52,0,0.432751678,3724.0,8,0,1,0,2.0
0,0.9999999,27,0,0.029799427,1744.0,1,0,0,0,1.0
1,0.099270471,43,0,0.557408109,7916.0,9,0,2,0,2.0
1,0.081756124,30,0,2.11420414,1400.0,6,0,1,0,0.0
1,0.9999999,39,0,0.488173616,4100.0,4,0,2,0,2.0
1,0.0,31,0,0.315321984,1350.0,2,0,0,0,1.0
1,0.301566145,62,1,0.251054612,8770.0,10,0,1,0,1.0
1,0.7672938709999999,56,0,0.389922062,12958.0,9,0,2,0,1.0
0,0.0995256769999999,39,0,0.713406819,3900.0,9,0,2,0,0.0
1,0.0979983669999999,34,0,0.232301416,8333.0,8,0,2,0,0.0
1,0.9999999,62,0,0.015193922,2500.0,2,1,0,0,0.0
1,0.174915833,34,0,0.243837442,1500.0,6,0,0,0,0.0
1,0.4345002679999999,40,0,0.366204865,9166.0,9,0,1,0,0.0
0,0.708645202,62,0,0.547300415,6500.0,18,0,2,0,1.0
0,0.845617444,62,2,0.432971337,5616.0,9,1,0,1,1.0
1,0.019032699,71,0,28.0,0.0,3,0,0,0,0.0
1,0.01949805,58,0,0.457066932,12041.0,7,0,3,0,1.0
1,0.852026904,31,0,0.482398957,2300.0,7,0,0,0,2.0
1,0.023237542,58,0,0.812428571,6999.0,19,0,3,0,1.0
1,0.124294797,32,0,0.569704632,8700.0,8,0,2,0,0.0
1,0.58832798,65,0,0.342393687,2280.0,4,0,0,0,1.0
1,0.689770077,34,0,0.308230874,5855.0,5,0,2,1,0.0
1,0.062973692,49,0,0.616466694,4833.0,11,0,2,0,1.0
1,0.026274286,62,1,0.318136373,5000.0,15,0,2,0,0.0
1,0.667469767,33,0,0.277329131,5076.0,11,0,0,0,2.0
1,0.0832496529999999,57,0,0.244220462,12500.0,11,0,1,0,1.0
0,0.874364775,40,0,0.3457224829999999,7667.0,6,0,1,0,2.0
1,0.012505346,80,0,0.00299976,8333.0,6,0,0,0,0.0
1,0.084830918,40,0,0.89020671,2950.0,7,0,3,0,1.0
1,0.089071304,58,0,0.262595185,13000.0,12,0,2,0,1.0
1,0.053904956,72,0,0.075577764,1600.0,13,0,0,0,0.0
1,0.146681151,66,0,0.131964809,5796.0,8,0,1,0,1.0
1,0.9999999,26,0,0.363943282,1480.0,2,0,0,0,0.0
1,0.553021285,33,0,0.235468345,2700.0,6,0,0,0,1.0
1,0.282496718,33,0,0.406397306,2969.0,13,0,1,0,0.0
1,0.0,80,0,0.289883268,3083.0,6,0,1,0,0.0
0,0.6171788229999999,58,0,0.042729152,1450.0,8,0,0,0,0.0
1,0.0509490509999999,84,0,0.000166639,6000.0,2,0,0,0,0.0
1,0.611391151,79,0,0.420574337,2750.0,15,0,0,0,1.0
1,0.052567674,53,0,0.142374517,4143.0,2,0,0,0,1.0
1,0.062816307,74,0,0.271298847,9800.0,12,0,2,0,0.0
1,0.525644627,37,1,0.184450488,6250.0,8,0,0,0,0.0
1,0.338127016,38,0,0.313890509,12000.0,14,0,2,0,3.0
1,0.013301512,46,0,0.214946863,8750.0,5,0,1,0,3.0
1,0.0172227,61,1,0.4086740379999999,11666.0,16,0,2,0,1.0
1,0.469306139,33,0,0.409696142,2928.0,5,1,1,0,1.0
1,0.087541475,33,0,0.115688431,10000.0,10,0,2,0,0.0
1,0.00991132,73,0,0.28870489,6400.0,14,0,1,0,0.0
1,0.028443812,61,0,0.269230769,4471.0,6,0,1,0,0.0
1,0.0,64,0,0.149577008,16666.0,7,1,2,0,1.0
1,0.386455005,63,0,0.0926603269999999,4100.0,3,1,0,0,0.0
1,0.89494734,40,0,0.053446771,4583.0,2,0,0,0,0.0
1,0.953514999,44,0,0.22113473,6538.0,7,0,0,0,2.0
1,0.026583815,58,0,0.00739852,5000.0,6,0,0,0,0.0
1,0.486981083,57,1,0.269117026,7100.0,9,0,1,0,0.0
1,0.136363275,55,0,0.370481476,6666.0,18,0,2,0,0.0
1,0.0,39,0,0.412698413,8000.0,7,0,1,0,2.0
1,0.06041171,36,0,0.992003199,2500.0,13,0,2,0,1.0
1,0.8292341529999999,44,0,0.094703613,2850.0,7,0,0,0,2.0
1,0.021293283,64,0,0.080934788,11638.0,3,0,1,0,1.0
1,0.942459776,45,0,0.1255684319999999,6816.0,3,0,0,0,3.0
1,0.579933027,45,0,0.304347826,7750.0,5,0,1,0,1.0
1,0.000123892,34,0,0.089610513,10500.0,12,0,1,0,0.0
1,0.017842438,36,0,0.089114833,5015.0,4,0,0,0,0.0
1,0.543538038,52,1,0.429460581,3855.0,11,0,2,0,0.0
1,0.101176982,26,0,0.1052362269999999,5862.0,5,0,0,0,0.0
1,0.01946718,54,0,0.015289621,3400.0,9,0,0,0,1.0
1,0.892419154,53,0,0.5654772370000001,5688.0,9,0,1,0,2.0
1,0.884682042,44,0,0.3866613339999999,10000.0,2,0,1,0,2.0
1,0.040544341,66,0,0.019367992,2942.0,8,0,0,0,0.0
1,0.9999999,37,0,0.0,3935.0,2,0,0,0,2.0
1,0.342566838,37,0,0.955217913,2500.0,5,0,1,0,0.0
1,0.915471175,61,0,0.533772082,2886.0,8,0,1,0,1.0
1,0.119012095,67,0,0.3543666029999999,4167.0,6,0,2,0,0.0
1,0.011798121,53,0,0.102149642,6000.0,12,0,1,0,0.0
0,0.972037284,53,2,0.178454842,3675.0,9,1,0,1,0.0
1,0.066936043,74,0,0.223590408,3085.0,6,0,0,0,0.0
1,0.5406193579999999,53,0,0.348260839,14000.0,7,0,1,0,3.0
1,0.306578407,51,0,0.532910525,5833.0,16,0,2,0,0.0
1,0.529780004,54,0,0.233733272,4333.0,10,0,0,0,0.0
1,0.0,40,0,0.119788021,10000.0,3,0,1,0,2.0
1,0.9999999,62,0,0.0,10500.0,6,0,0,0,0.0
1,0.9999999,44,0,0.908786299,2685.0,10,0,1,0,0.0
1,0.785744894,41,0,0.3396008929999999,13880.0,4,0,1,0,1.0
1,0.020382464,63,0,0.5243279270000001,4500.0,17,0,1,0,0.0
1,0.5912290929999999,51,1,0.308772765,8400.0,12,0,1,0,1.0
1,0.288130416,77,0,0.556550719,4800.0,15,0,1,0,0.0
1,0.137565352,57,0,0.048412632,12000.0,12,0,0,0,0.0
1,0.4112164170000001,66,0,0.3573124239999999,13900.0,16,0,1,0,1.0
1,0.074897503,39,0,0.464321899,6908.0,7,0,2,0,1.0
0,0.396461935,59,0,0.8278795809999999,4583.0,16,0,0,1,1.0
1,1.068965517,33,0,1.508305648,300.0,3,0,0,0,0.0
1,0.780481985,48,0,0.977404519,5000.0,10,0,2,0,2.0
1,0.9999999,66,0,0.306939916,2146.0,2,0,0,0,0.0
1,0.515618782,38,1,0.206074766,6419.0,11,0,0,1,2.0
1,0.648316285,59,0,0.4627816979999999,4392.0,11,0,0,0,1.0
1,0.087269278,32,0,0.450645564,2400.0,8,0,1,0,0.0
1,0.046699863,62,0,0.092888244,6200.0,18,0,1,0,0.0
1,0.020446947,75,0,0.639305446,3800.0,16,0,2,0,0.0
1,0.184173731,42,0,0.236475063,4731.0,6,0,0,0,2.0
1,0.111921205,58,0,0.497593484,2700.0,10,0,2,0,1.0
1,0.048063866,72,0,0.19135365,4232.0,11,0,1,0,1.0
1,0.093520299,54,0,0.336940837,5543.0,10,0,0,0,1.0
1,0.0,42,0,0.573151007,6800.0,10,0,2,0,3.0
1,0.021144396,78,1,0.195267091,7225.0,15,0,1,0,0.0
1,0.07836741,56,0,0.246818413,13750.0,11,0,1,0,0.0
1,0.172598158,40,0,0.717208183,830.0,15,0,0,0,0.0
1,0.048442291,47,0,0.557543031,5925.0,9,0,2,0,2.0
1,0.205639718,60,0,0.195584253,4800.0,9,0,1,0,0.0
1,0.033745782,82,0,0.00095229,10500.0,5,0,0,0,0.0
1,0.654638727,38,0,0.05399568,4166.0,4,0,0,0,0.0
1,0.1228903669999999,75,0,0.06491079,5884.0,3,0,0,0,0.0
1,0.302380624,60,0,0.4527276679999999,4600.0,7,0,1,0,1.0
1,0.000312494,49,0,0.29787234,5263.0,5,0,1,0,1.0
1,1.136116152,47,1,0.08113392,3068.0,3,1,0,0,0.0
1,0.00039996,39,0,0.560632283,8666.0,6,0,2,0,0.0
1,0.057152123,73,0,0.01224094,8250.0,9,0,0,0,0.0
1,0.616103536,62,0,0.966125618,2833.0,16,0,1,0,0.0
1,0.041349499,50,0,0.476497696,5424.0,9,0,2,0,1.0
1,0.02179782,47,0,0.3686101579999999,6122.0,6,0,1,0,0.0
1,0.17362058,60,0,0.575932334,2600.0,9,0,2,0,0.0
1,0.296727911,58,0,0.266981349,8685.0,21,0,1,0,1.0
1,0.0916511909999999,55,0,0.4777044589999999,5000.0,10,0,2,0,0.0
1,0.9999999,22,0,0.0,7370.0,1,0,0,0,0.0
1,0.456514495,45,0,0.410894875,11766.0,5,0,3,0,2.0
1,0.017473552,42,0,0.100672298,5800.0,7,0,0,0,2.0
1,2.575578756,50,1,0.707094418,3833.0,13,0,1,0,2.0
1,0.005999931,47,0,0.283992501,11200.0,10,0,2,0,3.0
1,0.030310537,60,0,0.8745164409999999,4135.0,11,0,2,0,1.0
0,0.533413161,70,1,0.381712627,6200.0,14,0,1,0,1.0
1,0.4981297999999999,58,0,0.272545491,5000.0,8,0,0,0,3.0
0,0.562205399,47,0,0.4178456889999999,5300.0,6,0,1,0,3.0
1,0.9999999,83,0,0.0,3000.0,2,1,0,0,0.0
0,0.471002762,63,1,0.066793321,10000.0,3,0,0,0,0.0
0,0.363806812,29,1,0.4261434639999999,4000.0,10,0,0,1,0.0
1,0.090650568,54,0,0.208448118,9800.0,4,0,1,0,2.0
1,0.150895824,41,0,0.394598436,7034.0,12,0,2,0,1.0
1,0.258741259,25,0,0.0030605999999999,4900.0,3,0,0,0,0.0
1,0.042269074,80,0,0.012975963,4700.0,5,0,0,0,0.0
1,0.008647714,37,0,0.0026657779999999,3000.0,3,1,0,0,3.0
1,0.1413255219999999,43,0,0.451711563,8500.0,8,0,1,0,0.0
1,0.4591073000000001,40,0,0.284339458,8000.0,6,0,0,0,2.0
1,0.128434863,42,0,0.023994001,4000.0,3,0,0,0,2.0
1,0.0577601159999999,74,0,0.018663112,5250.0,5,0,0,0,0.0
1,0.454031788,51,0,0.361793291,9568.0,11,0,2,0,1.0
0,0.475386184,47,0,1.074387947,2123.0,16,0,1,0,0.0
1,0.031197202,59,0,0.7434245840000001,1862.0,16,0,0,0,0.0
1,0.029881623,65,0,0.0969676769999999,3000.0,7,0,0,0,0.0
1,0.008283334,40,0,0.2413940869999999,7000.0,11,0,2,0,0.0
1,0.0,76,0,0.071053934,10104.0,7,0,1,0,0.0
1,0.0242311279999999,32,0,0.146979003,7000.0,14,0,0,0,0.0
1,0.361708469,56,0,0.278760455,7292.0,9,0,1,0,0.0
1,0.999940723,43,0,0.378882816,7500.0,8,0,2,0,0.0
1,0.2275302739999999,50,0,0.4208327120000001,6700.0,9,0,1,0,0.0
1,0.311852407,57,0,0.271198157,4339.0,12,0,0,0,0.0
1,0.026677245,77,0,0.008,5999.0,5,0,0,0,0.0
1,0.024495284,37,0,0.006295131,5400.0,5,0,0,0,0.0
1,0.7747140379999999,53,0,0.371553885,14363.0,12,0,2,0,1.0
1,0.036538811,69,1,2.105182927,1311.0,10,0,1,0,0.0
1,0.0,57,0,0.285877535,10500.0,13,0,2,1,2.0
1,0.117542623,68,0,0.220702518,6433.0,5,0,1,0,0.0
1,0.974270097,46,0,0.153063079,5500.0,4,0,0,0,0.0
1,0.312985106,59,0,0.472513089,4583.0,7,0,1,0,0.0
1,0.178139797,36,0,0.408918216,5000.0,10,0,2,0,0.0
1,0.007938498,59,0,0.063572911,5300.0,9,0,0,0,0.0
1,0.3722627739999999,55,2,0.288806432,4850.0,10,0,1,0,0.0
1,0.207112425,48,0,0.233990813,3700.0,8,0,2,0,0.0
1,0.0014177039999999,67,0,0.2353522519999999,7082.0,16,0,2,0,0.0
1,0.19877594,83,0,0.217065334,2800.0,9,0,0,0,0.0
1,0.0,41,0,0.313424877,7500.0,10,0,1,0,2.0
1,0.9999999,47,0,0.039657692,4790.0,2,1,0,0,1.0
1,0.00077098,46,0,0.401096749,2552.0,8,0,1,0,2.0
1,0.9999999,45,0,0.35523275,3028.0,3,0,0,0,0.0
1,0.0168583239999999,68,0,0.0326449029999999,3001.0,20,0,0,0,1.0
1,0.1048445919999999,42,0,0.026394721,5000.0,5,0,0,0,0.0
1,0.140766419,45,0,0.78459441,4400.0,11,0,1,0,3.0
1,0.028608979,36,1,0.176213289,4800.0,4,0,0,0,2.0
1,0.01835474,68,0,0.3223263739999999,4693.0,8,0,2,0,0.0
1,0.017235568,63,0,0.202268137,6436.0,4,0,0,0,1.0
1,0.0,45,0,0.309899239,13000.0,10,0,2,0,1.0
1,0.025167165,60,1,0.120443009,6500.0,16,0,0,0,1.0
1,0.0,44,0,0.252366351,7500.0,4,0,1,0,0.0
1,0.689534214,40,1,0.3514560679999999,8000.0,11,0,0,0,2.0
1,0.093690631,50,1,0.00555005,5044.0,1,0,0,0,1.0
1,0.02221821,49,0,0.574737375,7900.0,11,0,2,0,2.0
0,0.706525278,54,2,0.836832633,5000.0,19,0,3,0,1.0
1,0.073926596,57,0,0.054198134,2250.0,4,0,0,0,2.0
0,0.974184165,55,1,0.5652077320000001,4500.0,7,0,2,0,0.0
0,0.061334774,52,1,0.293541292,5000.0,7,0,1,0,2.0
1,0.019458366,85,0,0.079230659,6966.0,6,0,0,0,1.0
1,0.273451636,38,0,0.385415278,7500.0,7,0,1,0,0.0
1,0.955629622,43,2,0.4422154379999999,2292.0,4,0,1,0,0.0
1,0.003977864,44,0,0.243038261,8833.0,13,0,1,0,3.0
1,0.0995625909999999,23,0,0.0049980779999999,2600.0,3,0,0,0,0.0
1,0.9999999,27,0,0.09255079,3100.0,1,0,0,0,0.0
1,0.521718105,57,0,0.54518795,3750.0,12,0,1,1,1.0
1,0.071108477,33,0,0.1489880519999999,4100.0,9,0,0,0,2.0
1,0.00504453,51,0,0.528003482,6891.0,10,0,3,1,1.0
1,0.481858415,51,0,0.2844808,4400.0,12,0,0,0,0.0
1,0.01119972,72,0,0.2342857139999999,2274.0,7,0,0,1,0.0
1,0.0,72,1,0.158615137,2483.0,9,0,0,0,1.0
1,0.045995584,75,0,0.018745314,4000.0,5,0,0,0,0.0
1,0.002065439,31,0,0.000135117,7400.0,7,0,0,0,1.0
1,0.1433435569999999,62,0,0.204338868,8250.0,8,0,1,0,2.0
1,0.111873402,49,0,0.22100955,2198.0,8,0,0,0,2.0
1,0.270912017,55,0,0.502584456,10833.0,20,0,3,0,3.0
1,0.519371541,60,0,0.246394376,8250.0,6,0,2,0,1.0
1,0.008686571,51,0,0.185625507,3700.0,6,0,0,0,0.0
1,0.007984032,21,0,0.0,2500.0,1,0,0,0,0.0
1,0.0,70,0,0.11584648,4246.0,3,0,0,0,0.0
1,0.227352028,43,0,0.044547773,13333.0,5,0,0,0,1.0
1,0.702287049,72,0,0.264388489,6671.0,14,0,0,0,0.0
1,0.8789700690000001,48,0,0.501260151,3570.0,14,0,1,0,2.0
1,0.9999999,33,2,0.429633494,7666.0,5,0,2,0,1.0
1,0.069032664,66,0,0.11776558,14392.0,11,0,3,0,0.0
1,0.29893678,54,0,0.293404094,5275.0,8,0,2,0,1.0
1,0.843405402,56,1,0.592719888,6400.0,5,0,2,0,1.0
1,0.695345414,61,0,0.536807899,8000.0,11,0,1,0,1.0
1,0.857414259,32,0,0.4543360429999999,7379.0,8,1,1,0,2.0
1,0.0781898259999999,53,0,0.092305655,7550.0,7,0,0,0,2.0
1,1.002333269,52,0,1.534986006,2500.0,5,0,2,0,2.0
1,0.0,40,0,0.244215938,3500.0,7,0,0,0,0.0
1,0.347069343,62,0,0.193679092,3701.0,10,0,0,0,0.0
1,0.953388201,68,0,0.231402125,2916.0,6,0,0,0,0.0
1,0.032614472,71,0,0.0169915039999999,2000.0,4,0,0,0,0.0
1,1.083404742,30,1,0.1690945439999999,3500.0,3,1,0,1,0.0
1,0.072891991,69,0,0.066155641,6000.0,4,0,0,0,0.0
1,0.37406803,48,0,0.23729454,5292.0,6,0,0,0,0.0
1,0.082861143,36,1,0.064527142,2928.0,2,0,0,0,1.0
1,0.0710836,55,0,0.140143309,6000.0,5,0,2,0,2.0
1,0.0,49,0,0.381042167,5833.0,8,0,1,0,1.0
1,0.320926615,43,0,1.133216696,4000.0,9,0,3,0,0.0
1,0.460477068,42,2,0.204465922,6000.0,10,0,0,0,1.0
1,0.02076839,79,0,0.006234414,2405.0,2,0,0,0,0.0
1,0.069144032,52,0,0.059630219,16333.0,4,0,1,0,1.0
1,0.029146585,59,0,0.003249594,8000.0,5,0,0,0,0.0
1,0.707838658,43,0,0.40402096,9350.0,7,0,1,1,2.0
1,0.0,73,0,0.0052945069999999,4532.0,2,0,0,0,0.0
1,0.504367961,37,1,0.135341031,8400.0,4,0,1,0,1.0
1,0.351587655,54,1,1.099322799,3100.0,21,0,1,0,0.0
1,0.2328343739999999,31,0,0.04193242,7368.0,2,0,0,0,0.0
1,0.016499175,79,0,0.1221719459999999,5303.0,8,0,1,0,0.0
1,0.149312526,51,0,0.3750681939999999,3665.0,14,0,1,0,3.0
1,0.9999999,23,0,0.094763092,400.0,1,0,0,0,0.0
1,0.616625558,63,0,0.474011374,7560.0,8,0,3,0,1.0
1,0.17633313,42,0,0.2568623889999999,5500.0,9,0,0,0,2.0
1,0.038002609,58,0,0.088059988,5200.0,19,0,0,0,2.0
1,0.940002,45,0,0.3839858439999999,4520.0,7,0,0,0,1.0
1,0.116325533,49,1,0.4626673120000001,6200.0,15,0,2,0,2.0
1,0.023751696,58,0,0.358955131,8000.0,14,0,2,0,1.0
1,0.355682858,32,0,0.13559322,2890.0,5,0,0,0,0.0
1,0.148141976,67,0,0.213649852,7750.0,5,0,1,0,0.0
1,0.059567174,29,1,0.25014997,6667.0,3,0,2,0,0.0
0,0.9999999,45,1,0.133371385,5255.0,1,0,0,0,1.0
1,0.0,37,1,0.273677895,11666.0,7,0,1,0,2.0
1,0.288160823,48,0,0.6507866489999999,6800.0,13,0,2,0,0.0
1,0.0,22,0,0.0,1500.0,1,0,0,0,0.0
1,0.128687131,37,1,0.118195489,3324.0,5,0,0,0,0.0
0,0.948103792,27,0,0.526973547,4800.0,6,0,1,0,0.0
1,0.0540293909999999,60,0,84.0,0.0,6,0,0,0,0.0
1,0.3680045939999999,41,0,0.320072129,8872.0,6,0,1,0,2.0
1,0.037952543,46,0,0.820436875,2700.0,9,0,1,0,1.0
1,0.024465083,62,0,0.206104192,5700.0,6,0,1,0,1.0
0,0.0,51,0,0.301184433,6500.0,8,0,1,0,2.0
1,0.022847329,44,0,0.186009955,11450.0,7,0,1,0,3.0
0,1.043647891,31,0,0.382245989,4674.0,5,0,1,1,0.0
1,0.19678955,37,0,0.235764555,3125.0,6,0,0,0,1.0
1,0.0,27,0,0.30483065,1800.0,8,0,0,0,0.0
1,0.0109948789999999,68,0,0.324815271,3247.0,5,0,1,0,0.0
0,0.8488042159999999,30,0,0.423883808,1858.0,5,0,0,0,1.0
1,0.034304756,66,0,0.312864409,8060.0,9,0,3,0,0.0
1,0.0,42,0,0.452886778,4000.0,13,0,2,0,2.0
1,0.508761481,50,1,0.3259038489999999,7716.0,8,1,1,1,1.0
1,0.0016923589999999,36,0,0.657159659,3400.0,13,0,1,0,0.0
1,0.159916802,57,0,0.043627107,11391.0,6,0,1,0,0.0
1,3.643178411,30,0,0.1806265269999999,4500.0,3,0,0,0,0.0
1,0.159942231,62,0,0.348914858,9583.0,10,0,1,0,1.0
1,0.895006176,44,1,0.434450271,11250.0,13,0,1,0,1.0
1,0.041857583,62,0,0.5388675620000001,2083.0,13,0,1,0,0.0
1,0.833112827,64,0,0.7535211270000001,3833.0,21,0,1,0,1.0
1,0.031034606,80,0,0.012476008,2083.0,3,0,0,0,0.0
1,0.034853806,45,0,0.015856601,2900.0,5,0,0,0,0.0
1,0.24789108,59,2,0.4012068479999999,7125.0,10,0,1,0,0.0
1,0.0792922009999999,76,0,0.124238508,10833.0,15,0,1,0,0.0
0,0.858792882,44,0,0.234036528,7062.0,10,0,0,0,0.0
1,0.725392163,32,0,0.39206498,3200.0,4,0,1,0,0.0
1,0.9999999,54,2,0.458894922,15654.0,10,0,2,0,3.0
1,0.055878172,36,0,0.291883304,6923.0,5,0,1,0,2.0
1,0.376795815,62,0,0.171591565,15600.0,7,0,2,0,0.0
1,0.032729639,57,0,0.3932330089999999,10166.0,11,0,3,0,1.0
1,0.9999999,64,0,0.02399808,4166.0,1,0,0,0,0.0
1,0.541071828,52,1,0.491029823,8583.0,9,0,1,0,3.0
0,0.9999999,31,0,0.017414766,4076.0,1,0,0,0,0.0
1,0.627720815,61,0,0.605693069,4039.0,8,0,1,0,0.0
1,0.950603293,35,0,0.14410411,6300.0,6,0,0,0,0.0
1,0.063946803,40,0,0.141302197,15158.0,2,0,1,0,1.0
1,0.001513929,52,0,0.1923806239999999,5800.0,6,0,1,0,0.0
1,0.256195968,49,0,0.311238495,12385.0,9,0,2,0,1.0
1,0.3593961089999999,37,0,0.211557688,5000.0,13,0,0,0,0.0
1,0.0,43,1,0.220253912,3386.0,13,0,1,0,0.0
1,0.063774943,39,0,0.68253666,5250.0,8,0,2,0,0.0
1,0.013079759,68,0,0.254867567,5700.0,12,0,1,0,0.0
1,0.380979271,58,0,0.3840271879999999,3530.0,5,0,1,0,0.0
1,0.505954004,44,0,0.152918688,6800.0,5,0,0,0,2.0
1,0.368996252,54,2,0.473994478,13400.0,21,0,2,0,1.0
0,0.172321257,48,0,0.668495029,2916.0,7,0,1,0,0.0
1,0.078953089,74,0,0.018996834,6000.0,3,0,0,0,1.0
1,0.134294518,48,0,0.3850464529999999,6780.0,6,0,1,0,0.0
1,0.5094981,28,0,0.24095984,6000.0,3,0,1,0,0.0
1,0.3425402079999999,59,0,0.318844917,13366.0,21,0,2,0,2.0
1,0.224808206,35,1,0.544018059,3100.0,6,0,1,0,0.0
1,0.653993022,46,1,1.712633452,3371.0,14,0,2,0,0.0
1,0.473381375,39,1,0.180606465,3000.0,5,0,0,0,0.0
1,0.65407987,64,0,0.545595855,9649.0,11,0,1,0,1.0
